% PhoeniX Technologies Incorporated
% Generated from C:\Users\firstadmin\Documents\RP_VisualEyez\project1.vzp | 7_13_15_11_wheel_3legged
%
% Exported on                                    13-Jul-18 3:22:46 PM
% Capture Time                                   13-Jul-18 2:06:41 PM
%
% Total Frames Captured                          9734
% Frames Rate                                    38.462
% Total Markers Used                             12
%
% System settings
%
%  Data Source Selection
%      COMM Port(RS232)                           7 
%  TCM Control Mode Settings
%      Use Wireless Operation
%  Data Unit                                     m
%  Coordinate Reference Frame
%      Coordinate Transformation Matrix(D.H.):
%          1.0000  0.0000  0.0000  0000.00
%          0.0000  1.0000  0.0000  0000.00
%          0.0000  0.0000  1.0000  0000.00
%          0.0000  0.0000  0.0000  0001.00
%     Translation:
%          X                                      0 
%          Y                                      0 
%          Z                                      0 
%     Rotation:
%          Yaw                                    0 
%          Pitch                                  0 
%          Roll                                   0 
%     Scaling:
%          X                                      1 
%          Y                                      1 
%          Z                                      1 
%  Operating Options
%      Double Sampling                           True
%      Enable Graphics                           True
%      Display Each Frame                        True
%      Free-Form Mesh                            False
%      Use Previous Good Data                    False
%      Display CRF Data                          True
%      Minimum Signal Requirement                 0 
%      Signal Quality Requirement                 0 
%      MAX Z Limit(mm)                            10000 
%      Enable Stand-By                           False
%      Internal Trigger                          True
%      Accumulate Data                           In Memory
%  Exposure Settings                             Auto
%      Maximun Extended-Exposure                 True
%          Extended Exposure Volume               1 
%  Sampling Timing:
%      Sampling Period(us)                        400 
%      Sequence Intermission Period(us)           21200 
%  Capture Process
%      Infinite Cycle                            True
%  User Preference
%      Playback Data Output Priority             Normal Speed
%      Bad Data Processing - Set to Zero         True
%      Treat Missing Data as Bad                 True
%      Timestamp Precision                       Keep Default(Full Timestamp)
%  Priority                                      Higher
%  Acceleration Limit                            False
%  Smoothing Filter                              True
%      Recursive                                 False
%      Weight of Data(n-3)                       0.0000
%      Weight of Data(n-2)                       0.0000
%      Weight of Data(n-1)                       0.0000
%      Weight of Current Data                    1.0000
%  Jumping Filter                                False
%
% Target ID versus Name table
% TCMID:LEDID   NAME
%  1 : 1 	Channel101                                        
%  1 : 2 	Channel102                                        
%  1 : 3 	Channel103                                        
%  1 : 4 	Channel104                                        
%  1 : 5 	Channel105                                        
%  1 : 6 	Channel106                                        
%  1 : 7 	Channel107                                        
%  1 : 8 	Channel108                                        
%  1 : 9 	Channel109                                        
%  1 : 10 	Channel110                                        
%  1 : 11 	Channel111                                        
%  1 : 12 	Channel112                                        
%
%  Frame data:
%      Status word:
%          0 ---------- BAD (or missing if<Treat Missing Data As Bad>)
%          1 ---------- GOOD
%         -1 ---------- MISSING
% [Status TCMID LEDID X(m) Y(m) Z(m) Timestamp(us)]
%Frame#1
1 1 2 -.17 -.33 2.03 25483330.0
1 1 3 -.09 -.11 2.06 25483730.0
1 1 4 -.01 .15 2.09 25484130.0
1 1 5 -.11 -1.03 2.18 25484530.0
1 1 6 .16 -.21 2.29 25484930.0
1 1 7 .31 .23 2.35 25485330.0
1 1 8 .44 -.08 2.62 25485730.0
1 1 9 .08 -1.15 2.48 25486130.0
1 1 10 .19 -.82 2.52 25486530.0
1 1 11 .28 -.57 2.56 25486930.0
1 1 12 .36 -.34 2.59 25487330.0
%Frame#9198
1 1 1 -.26 -.58 2.00 25508930.0
1 1 2 -.17 -.33 2.03 25509330.0
1 1 3 -.09 -.11 2.06 25509730.0
1 1 4 -.01 .15 2.09 25510130.0
1 1 5 -.11 -1.03 2.18 25510530.0
1 1 6 .16 -.21 2.29 25510930.0
1 1 7 .31 .23 2.35 25511330.0
1 1 8 .44 -.08 2.62 25511730.0
1 1 9 .08 -1.15 2.48 25512130.0
1 1 10 .19 -.82 2.52 25512530.0
1 1 11 .28 -.57 2.56 25512930.0
1 1 12 .36 -.34 2.58 25513330.0
%Frame#9199
1 1 1 -.26 -.58 2.00 25534930.0
1 1 2 -.17 -.33 2.03 25535330.0
1 1 3 -.09 -.11 2.06 25535730.0
1 1 4 -.01 .15 2.09 25536130.0
1 1 5 -.11 -1.03 2.17 25536530.0
1 1 6 .16 -.21 2.29 25536930.0
1 1 7 .31 .23 2.35 25537330.0
1 1 8 .44 -.08 2.62 25537730.0
1 1 9 .08 -1.15 2.48 25538130.0
1 1 10 .19 -.82 2.52 25538530.0
1 1 11 .28 -.57 2.56 25538930.0
1 1 12 .36 -.34 2.59 25539330.0
%Frame#9200
1 1 1 -.26 -.58 2.00 25560930.0
1 1 2 -.17 -.33 2.03 25561330.0
1 1 3 -.09 -.11 2.06 25561730.0
1 1 4 -.01 .15 2.09 25562130.0
1 1 5 -.11 -1.03 2.17 25562530.0
1 1 6 .16 -.21 2.29 25562930.0
1 1 7 .31 .23 2.35 25563330.0
1 1 8 .44 -.08 2.62 25563730.0
1 1 9 .08 -1.15 2.48 25564130.0
1 1 10 .19 -.82 2.52 25564530.0
1 1 11 .28 -.57 2.56 25564930.0
1 1 12 .36 -.34 2.59 25565330.0
%Frame#9201
1 1 1 -.26 -.58 2.00 25586930.0
1 1 2 -.17 -.33 2.03 25587330.0
1 1 3 -.09 -.11 2.06 25587730.0
1 1 4 -.01 .15 2.09 25588130.0
1 1 5 -.11 -1.03 2.17 25588530.0
1 1 6 .16 -.21 2.29 25588930.0
1 1 7 .31 .23 2.35 25589330.0
1 1 8 .44 -.08 2.62 25589730.0
1 1 9 .08 -1.15 2.48 25590130.0
1 1 10 .19 -.82 2.52 25590530.0
1 1 11 .28 -.57 2.56 25590930.0
1 1 12 .36 -.34 2.59 25591330.0
%Frame#9202
1 1 1 -.26 -.58 2.00 25612930.0
1 1 2 -.17 -.33 2.03 25613330.0
1 1 3 -.09 -.11 2.06 25613730.0
1 1 4 -.01 .15 2.09 25614130.0
1 1 5 -.11 -1.03 2.17 25614530.0
1 1 6 .16 -.21 2.29 25614930.0
1 1 7 .31 .23 2.35 25615330.0
1 1 8 .44 -.08 2.62 25615730.0
1 1 9 .08 -1.15 2.48 25616130.0
1 1 10 .19 -.82 2.52 25616530.0
1 1 11 .28 -.57 2.56 25616930.0
1 1 12 .36 -.34 2.59 25617330.0
%Frame#9203
1 1 1 -.26 -.58 2.00 25638930.0
1 1 2 -.17 -.33 2.03 25639330.0
1 1 3 -.09 -.11 2.06 25639730.0
1 1 4 -.01 .15 2.09 25640130.0
1 1 5 -.11 -1.03 2.17 25640530.0
1 1 6 .16 -.21 2.29 25640930.0
1 1 7 .31 .23 2.35 25641330.0
1 1 8 .44 -.08 2.62 25641730.0
1 1 9 .08 -1.15 2.48 25642130.0
1 1 10 .19 -.82 2.52 25642530.0
1 1 11 .28 -.57 2.56 25642930.0
1 1 12 .36 -.34 2.59 25643330.0
%Frame#9204
1 1 1 -.26 -.58 2.00 25664930.0
1 1 2 -.17 -.33 2.03 25665330.0
1 1 3 -.09 -.11 2.06 25665730.0
1 1 4 -.01 .15 2.09 25666130.0
1 1 5 -.11 -1.03 2.17 25666530.0
1 1 6 .16 -.21 2.29 25666930.0
1 1 7 .31 .23 2.35 25667330.0
1 1 8 .44 -.08 2.62 25667730.0
1 1 9 .08 -1.15 2.48 25668130.0
1 1 10 .19 -.82 2.52 25668530.0
1 1 11 .28 -.57 2.56 25668930.0
1 1 12 .36 -.34 2.59 25669330.0
%Frame#9205
1 1 1 -.26 -.58 2.00 25690930.0
1 1 2 -.17 -.33 2.03 25691330.0
1 1 3 -.09 -.11 2.06 25691730.0
1 1 4 -.01 .15 2.09 25692130.0
1 1 5 -.11 -1.03 2.18 25692530.0
1 1 6 .16 -.21 2.29 25692930.0
1 1 7 .31 .23 2.35 25693330.0
1 1 8 .44 -.08 2.62 25693730.0
1 1 9 .08 -1.15 2.48 25694130.0
1 1 10 .19 -.82 2.52 25694530.0
1 1 11 .28 -.57 2.56 25694930.0
1 1 12 .36 -.34 2.59 25695330.0
%Frame#9206
1 1 1 -.26 -.58 2.00 25716930.0
1 1 2 -.17 -.33 2.03 25717330.0
1 1 3 -.09 -.11 2.06 25717730.0
1 1 4 -.01 .15 2.09 25718130.0
1 1 5 -.11 -1.03 2.18 25718530.0
1 1 6 .16 -.21 2.29 25718930.0
1 1 7 .31 .23 2.35 25719330.0
1 1 8 .44 -.08 2.62 25719730.0
1 1 9 .08 -1.15 2.48 25720130.0
1 1 10 .19 -.82 2.52 25720530.0
1 1 11 .28 -.57 2.56 25720930.0
1 1 12 .36 -.34 2.59 25721330.0
%Frame#9207
1 1 1 -.26 -.58 2.00 25742930.0
1 1 2 -.17 -.33 2.03 25743330.0
1 1 3 -.09 -.11 2.06 25743730.0
1 1 4 -.01 .15 2.09 25744130.0
1 1 5 -.11 -1.03 2.18 25744530.0
1 1 6 .16 -.21 2.29 25744930.0
1 1 7 .31 .23 2.35 25745330.0
1 1 8 .44 -.08 2.62 25745730.0
1 1 9 .08 -1.15 2.48 25746130.0
1 1 10 .19 -.82 2.52 25746530.0
1 1 11 .28 -.57 2.56 25746930.0
1 1 12 .36 -.34 2.59 25747330.0
%Frame#9208
1 1 1 -.26 -.58 2.00 25768930.0
1 1 2 -.17 -.33 2.03 25769330.0
1 1 3 -.09 -.11 2.06 25769730.0
1 1 4 -.01 .15 2.09 25770130.0
1 1 5 -.11 -1.03 2.18 25770530.0
1 1 6 .16 -.21 2.29 25770930.0
1 1 7 .31 .23 2.35 25771330.0
1 1 8 .44 -.08 2.62 25771730.0
1 1 9 .08 -1.15 2.48 25772130.0
1 1 10 .19 -.82 2.52 25772530.0
1 1 11 .28 -.57 2.56 25772930.0
1 1 12 .36 -.34 2.59 25773330.0
%Frame#9209
1 1 1 -.09 -.11 2.06 25794930.0
1 1 2 -.01 .15 2.09 25795330.0
1 1 3 -.11 -1.03 2.17 25795730.0
1 1 4 .16 -.22 2.29 25796130.0
0 1 5 .16 -.22 2.29 25796530.0
1 1 6 .44 -.08 2.63 25796930.0
1 1 7 .08 -1.15 2.47 25797330.0
1 1 8 .19 -.81 2.51 25797730.0
0 1 9 .19 -.81 2.51 25798130.0
1 1 10 .36 -.34 2.60 25798530.0
0 1 11 .36 -.34 2.60 25798930.0
0 1 12 .36 -.34 2.60 25799330.0
%Frame#9210
1 1 1 -.26 -.58 2.00 25820930.0
1 1 2 -.17 -.33 2.03 25821330.0
0 1 3 -.17 -.33 2.03 25821730.0
1 1 4 -.01 .15 2.09 25822130.0
1 1 5 -.11 -1.03 2.17 25822530.0
0 1 6 -.11 -1.03 2.17 25822930.0
0 1 7 -.11 -1.03 2.17 25823330.0
1 1 8 .44 -.08 2.64 25823730.0
1 1 9 .08 -1.15 2.48 25824130.0
1 1 10 .19 -.82 2.52 25824530.0
1 1 11 .28 -.57 2.56 25824930.0
1 1 12 .36 -.34 2.59 25825330.0
%Frame#9211
1 1 1 -.26 -.58 2.00 25846930.0
1 1 2 -.17 -.33 2.03 25847330.0
0 1 3 -.17 -.33 2.03 25847730.0
1 1 4 -.01 .15 2.09 25848130.0
1 1 5 -.11 -1.03 2.17 25848530.0
0 1 6 -.11 -1.03 2.17 25848930.0
0 1 7 -.11 -1.03 2.17 25849330.0
1 1 8 .44 -.08 2.63 25849730.0
1 1 9 .08 -1.15 2.48 25850130.0
1 1 10 .19 -.82 2.52 25850530.0
1 1 11 .28 -.57 2.56 25850930.0
1 1 12 .36 -.34 2.58 25851330.0
%Frame#9212
1 1 1 -.26 -.58 2.00 25872930.0
1 1 2 -.17 -.33 2.03 25873330.0
1 1 3 -.09 -.11 2.06 25873730.0
1 1 4 -.01 .15 2.09 25874130.0
1 1 5 -.11 -1.03 2.17 25874530.0
1 1 6 .16 -.21 2.29 25874930.0
1 1 7 .31 .23 2.34 25875330.0
1 1 8 .44 -.08 2.63 25875730.0
1 1 9 .08 -1.15 2.48 25876130.0
1 1 10 .19 -.82 2.52 25876530.0
1 1 11 .28 -.57 2.56 25876930.0
1 1 12 .36 -.34 2.58 25877330.0
%Frame#9213
1 1 1 -.26 -.58 2.00 25898930.0
1 1 2 -.17 -.33 2.03 25899330.0
1 1 3 -.09 -.11 2.06 25899730.0
1 1 4 -.01 .15 2.09 25900130.0
1 1 5 -.11 -1.03 2.17 25900530.0
1 1 6 .16 -.22 2.29 25900930.0
1 1 7 .31 .23 2.35 25901330.0
1 1 8 .44 -.08 2.62 25901730.0
1 1 9 .08 -1.15 2.48 25902130.0
1 1 10 .19 -.82 2.52 25902530.0
1 1 11 .28 -.57 2.56 25902930.0
1 1 12 .36 -.34 2.58 25903330.0
%Frame#9214
1 1 1 -.26 -.58 2.00 25924930.0
1 1 2 -.17 -.33 2.03 25925330.0
1 1 3 -.09 -.11 2.06 25925730.0
1 1 4 -.01 .15 2.09 25926130.0
1 1 5 -.11 -1.03 2.17 25926530.0
1 1 6 .16 -.22 2.29 25926930.0
1 1 7 .31 .23 2.35 25927330.0
1 1 8 .44 -.08 2.62 25927730.0
1 1 9 .08 -1.15 2.48 25928130.0
1 1 10 .19 -.82 2.52 25928530.0
1 1 11 .28 -.57 2.56 25928930.0
1 1 12 .36 -.34 2.58 25929330.0
%Frame#9215
1 1 1 -.26 -.58 2.00 25950930.0
1 1 2 -.17 -.33 2.03 25951330.0
1 1 3 -.09 -.11 2.06 25951730.0
1 1 4 -.01 .15 2.09 25952130.0
1 1 5 -.11 -1.03 2.17 25952530.0
1 1 6 .16 -.21 2.29 25952930.0
1 1 7 .31 .23 2.35 25953330.0
1 1 8 .44 -.08 2.62 25953730.0
1 1 9 .08 -1.15 2.48 25954130.0
1 1 10 .19 -.82 2.52 25954530.0
1 1 11 .28 -.57 2.56 25954930.0
1 1 12 .36 -.34 2.59 25955330.0
%Frame#9216
1 1 1 -.26 -.58 2.00 25976930.0
1 1 2 -.17 -.33 2.03 25977330.0
1 1 3 -.09 -.11 2.06 25977730.0
1 1 4 -.01 .15 2.09 25978130.0
1 1 5 -.11 -1.03 2.17 25978530.0
1 1 6 .16 -.22 2.29 25978930.0
1 1 7 .31 .23 2.35 25979330.0
1 1 8 .44 -.08 2.62 25979730.0
1 1 9 .08 -1.15 2.48 25980130.0
1 1 10 .19 -.82 2.52 25980530.0
1 1 11 .28 -.57 2.56 25980930.0
1 1 12 .36 -.34 2.59 25981330.0
%Frame#9217
1 1 1 -.26 -.58 2.00 26002930.0
1 1 2 -.17 -.33 2.03 26003330.0
1 1 3 -.09 -.11 2.06 26003730.0
1 1 4 -.01 .15 2.09 26004130.0
1 1 5 -.11 -1.03 2.17 26004530.0
1 1 6 .16 -.21 2.29 26004930.0
1 1 7 .31 .23 2.35 26005330.0
1 1 8 .44 -.08 2.62 26005730.0
1 1 9 .08 -1.15 2.48 26006130.0
1 1 10 .19 -.82 2.52 26006530.0
1 1 11 .28 -.57 2.56 26006930.0
1 1 12 .36 -.34 2.59 26007330.0
%Frame#9218
1 1 1 -.26 -.58 2.00 26028930.0
1 1 2 -.17 -.33 2.03 26029330.0
1 1 3 -.09 -.11 2.06 26029730.0
1 1 4 -.01 .15 2.09 26030130.0
1 1 5 -.11 -1.03 2.17 26030530.0
1 1 6 .16 -.21 2.29 26030930.0
1 1 7 .31 .23 2.35 26031330.0
1 1 8 .44 -.08 2.62 26031730.0
1 1 9 .08 -1.15 2.48 26032130.0
1 1 10 .19 -.82 2.52 26032530.0
1 1 11 .28 -.57 2.56 26032930.0
1 1 12 .36 -.34 2.59 26033330.0
%Frame#9219
1 1 1 -.26 -.58 2.00 26054930.0
1 1 2 -.17 -.33 2.03 26055330.0
1 1 3 -.09 -.11 2.06 26055730.0
1 1 4 -.01 .15 2.09 26056130.0
1 1 5 -.11 -1.03 2.17 26056530.0
1 1 6 .16 -.22 2.29 26056930.0
1 1 7 .31 .23 2.35 26057330.0
1 1 8 .44 -.08 2.62 26057730.0
1 1 9 .08 -1.15 2.48 26058130.0
1 1 10 .19 -.82 2.52 26058530.0
1 1 11 .28 -.57 2.56 26058930.0
1 1 12 .36 -.34 2.58 26059330.0
%Frame#9220
0 1 1 .36 -.34 2.58 26080930.0
0 1 2 .36 -.34 2.58 26081330.0
0 1 3 .36 -.34 2.58 26081730.0
0 1 4 .36 -.34 2.58 26082130.0
0 1 5 .36 -.34 2.58 26082530.0
0 1 6 .36 -.34 2.58 26082930.0
0 1 7 .36 -.34 2.58 26083330.0
0 1 8 .36 -.34 2.58 26083730.0
0 1 9 .36 -.34 2.58 26084130.0
0 1 10 .36 -.34 2.58 26084530.0
0 1 11 .36 -.34 2.58 26084930.0
0 1 12 .36 -.34 2.58 26085330.0
%Frame#9221
0 1 1 .36 -.34 2.58 26106930.0
0 1 2 .36 -.34 2.58 26107330.0
0 1 3 .36 -.34 2.58 26107730.0
0 1 4 .36 -.34 2.58 26108130.0
0 1 5 .36 -.34 2.58 26108530.0
0 1 6 .36 -.34 2.58 26108930.0
0 1 7 .36 -.34 2.58 26109330.0
0 1 8 .36 -.34 2.58 26109730.0
0 1 9 .36 -.34 2.58 26110130.0
0 1 10 .36 -.34 2.58 26110530.0
0 1 11 .36 -.34 2.58 26110930.0
0 1 12 .36 -.34 2.58 26111330.0
%Frame#9222
0 1 1 .36 -.34 2.58 26132930.0
0 1 2 .36 -.34 2.58 26133330.0
0 1 3 .36 -.34 2.58 26133730.0
0 1 4 .36 -.34 2.58 26134130.0
0 1 5 .36 -.34 2.58 26134530.0
0 1 6 .36 -.34 2.58 26134930.0
0 1 7 .36 -.34 2.58 26135330.0
0 1 8 .36 -.34 2.58 26135730.0
0 1 9 .36 -.34 2.58 26136130.0
0 1 10 .36 -.34 2.58 26136530.0
0 1 11 .36 -.34 2.58 26136930.0
0 1 12 .36 -.34 2.58 26137330.0
%Frame#9223
0 1 1 .36 -.34 2.58 26158930.0
0 1 2 .36 -.34 2.58 26159330.0
0 1 3 .36 -.34 2.58 26159730.0
0 1 4 .36 -.34 2.58 26160130.0
0 1 5 .36 -.34 2.58 26160530.0
0 1 6 .36 -.34 2.58 26160930.0
0 1 7 .36 -.34 2.58 26161330.0
1 1 8 .44 -.08 2.63 26161730.0
1 1 9 .08 -1.15 2.47 26162130.0
0 1 10 .08 -1.15 2.47 26162530.0
0 1 11 .08 -1.15 2.47 26162930.0
1 1 12 .36 -.34 2.59 26163330.0
%Frame#9224
0 1 1 .36 -.34 2.59 26184930.0
0 1 2 .36 -.34 2.59 26185330.0
0 1 3 .36 -.34 2.59 26185730.0
0 1 4 .36 -.34 2.59 26186130.0
0 1 5 .36 -.34 2.59 26186530.0
0 1 6 .36 -.34 2.59 26186930.0
0 1 7 .36 -.34 2.59 26187330.0
1 1 8 .44 -.08 2.63 26187730.0
1 1 9 .08 -1.15 2.48 26188130.0
1 1 10 .19 -.82 2.52 26188530.0
1 1 11 .28 -.57 2.56 26188930.0
1 1 12 .36 -.34 2.59 26189330.0
%Frame#9225
0 1 1 .36 -.34 2.59 26210930.0
0 1 2 .36 -.34 2.59 26211330.0
0 1 3 .36 -.34 2.59 26211730.0
0 1 4 .36 -.34 2.59 26212130.0
1 1 5 -.11 -1.03 2.17 26212530.0
0 1 6 -.11 -1.03 2.17 26212930.0
0 1 7 -.11 -1.03 2.17 26213330.0
1 1 8 .44 -.08 2.63 26213730.0
1 1 9 .08 -1.15 2.48 26214130.0
1 1 10 .19 -.82 2.52 26214530.0
1 1 11 .28 -.57 2.56 26214930.0
0 1 12 .28 -.57 2.56 26215330.0
%Frame#9226
0 1 1 .28 -.57 2.56 26236930.0
0 1 2 .28 -.57 2.56 26237330.0
0 1 3 .28 -.57 2.56 26237730.0
1 1 4 -.11 -1.03 2.17 26238130.0
0 1 5 -.11 -1.03 2.17 26238530.0
1 1 6 .31 .23 2.35 26238930.0
1 1 7 .44 -.08 2.63 26239330.0
1 1 8 .08 -1.15 2.48 26239730.0
1 1 9 .19 -.82 2.52 26240130.0
1 1 10 .28 -.57 2.56 26240530.0
0 1 11 .28 -.57 2.56 26240930.0
0 1 12 .28 -.57 2.56 26241330.0
%Frame#9227
1 1 1 -.26 -.58 2.00 26262930.0
1 1 2 -.17 -.33 2.03 26263330.0
0 1 3 -.17 -.33 2.03 26263730.0
0 1 4 -.17 -.33 2.03 26264130.0
1 1 5 -.11 -1.03 2.17 26264530.0
1 1 6 .16 -.21 2.29 26264930.0
0 1 7 .16 -.21 2.29 26265330.0
0 1 8 .16 -.21 2.29 26265730.0
1 1 9 .08 -1.15 2.48 26266130.0
1 1 10 .19 -.82 2.51 26266530.0
1 1 11 .28 -.57 2.56 26266930.0
0 1 12 .28 -.57 2.56 26267330.0
%Frame#9228
1 1 1 -.26 -.58 2.00 26288930.0
1 1 2 -.17 -.33 2.03 26289330.0
1 1 3 -.09 -.11 2.06 26289730.0
0 1 4 -.09 -.11 2.06 26290130.0
1 1 5 -.11 -1.03 2.17 26290530.0
1 1 6 .16 -.21 2.29 26290930.0
1 1 7 .31 .23 2.34 26291330.0
1 1 8 .44 -.08 2.63 26291730.0
1 1 9 .08 -1.15 2.48 26292130.0
1 1 10 .19 -.82 2.52 26292530.0
1 1 11 .28 -.57 2.56 26292930.0
0 1 12 .28 -.57 2.56 26293330.0
%Frame#9229
1 1 1 -.26 -.58 2.00 26314930.0
1 1 2 -.17 -.33 2.03 26315330.0
1 1 3 -.09 -.11 2.06 26315730.0
1 1 4 -.01 .15 2.09 26316130.0
1 1 5 -.11 -1.03 2.17 26316530.0
1 1 6 .16 -.21 2.29 26316930.0
1 1 7 .31 .23 2.35 26317330.0
1 1 8 .44 -.08 2.62 26317730.0
1 1 9 .08 -1.15 2.48 26318130.0
1 1 10 .19 -.82 2.52 26318530.0
1 1 11 .28 -.57 2.56 26318930.0
1 1 12 .36 -.34 2.60 26319330.0
%Frame#9230
1 1 1 -.26 -.58 2.00 26340930.0
1 1 2 -.17 -.33 2.03 26341330.0
1 1 3 -.09 -.11 2.06 26341730.0
1 1 4 -.01 .15 2.09 26342130.0
1 1 5 -.11 -1.03 2.17 26342530.0
1 1 6 .16 -.21 2.29 26342930.0
1 1 7 .31 .23 2.35 26343330.0
1 1 8 .44 -.08 2.62 26343730.0
1 1 9 .08 -1.15 2.48 26344130.0
1 1 10 .19 -.82 2.52 26344530.0
1 1 11 .28 -.57 2.57 26344930.0
1 1 12 .36 -.34 2.59 26345330.0
%Frame#9231
1 1 1 -.26 -.58 2.00 26366930.0
1 1 2 -.17 -.33 2.03 26367330.0
1 1 3 -.09 -.11 2.06 26367730.0
1 1 4 -.01 .15 2.09 26368130.0
1 1 5 -.11 -1.03 2.17 26368530.0
1 1 6 .16 -.21 2.29 26368930.0
1 1 7 .31 .23 2.35 26369330.0
1 1 8 .44 -.08 2.62 26369730.0
1 1 9 .08 -1.15 2.48 26370130.0
1 1 10 .19 -.82 2.52 26370530.0
1 1 11 .28 -.57 2.56 26370930.0
1 1 12 .36 -.34 2.60 26371330.0
%Frame#9232
1 1 1 -.26 -.58 2.00 26392930.0
1 1 2 -.17 -.33 2.03 26393330.0
1 1 3 -.09 -.11 2.06 26393730.0
1 1 4 -.01 .15 2.09 26394130.0
1 1 5 -.11 -1.03 2.17 26394530.0
1 1 6 .16 -.21 2.29 26394930.0
1 1 7 .31 .23 2.35 26395330.0
1 1 8 .44 -.08 2.62 26395730.0
1 1 9 .08 -1.15 2.48 26396130.0
1 1 10 .19 -.82 2.52 26396530.0
1 1 11 .28 -.57 2.57 26396930.0
1 1 12 .36 -.34 2.60 26397330.0
%Frame#9233
1 1 1 -.26 -.58 2.00 26418930.0
1 1 2 -.17 -.33 2.03 26419330.0
1 1 3 -.09 -.11 2.06 26419730.0
1 1 4 -.01 .15 2.09 26420130.0
1 1 5 -.11 -1.03 2.17 26420530.0
1 1 6 .16 -.22 2.29 26420930.0
1 1 7 .31 .23 2.35 26421330.0
1 1 8 .44 -.08 2.62 26421730.0
1 1 9 .08 -1.15 2.48 26422130.0
1 1 10 .19 -.82 2.52 26422530.0
1 1 11 .28 -.57 2.56 26422930.0
1 1 12 .36 -.34 2.59 26423330.0
%Frame#9234
1 1 1 -.26 -.58 2.00 26444930.0
1 1 2 -.17 -.33 2.03 26445330.0
1 1 3 -.09 -.11 2.06 26445730.0
1 1 4 -.01 .15 2.09 26446130.0
1 1 5 -.11 -1.03 2.17 26446530.0
1 1 6 .16 -.22 2.29 26446930.0
1 1 7 .31 .23 2.35 26447330.0
1 1 8 .44 -.08 2.62 26447730.0
1 1 9 .08 -1.15 2.48 26448130.0
1 1 10 .19 -.82 2.52 26448530.0
1 1 11 .28 -.57 2.56 26448930.0
1 1 12 .36 -.34 2.59 26449330.0
%Frame#9235
1 1 1 -.26 -.58 2.00 26470930.0
1 1 2 -.17 -.33 2.03 26471330.0
1 1 3 -.09 -.11 2.06 26471730.0
1 1 4 -.01 .15 2.09 26472130.0
1 1 5 -.11 -1.03 2.17 26472530.0
1 1 6 .16 -.21 2.29 26472930.0
1 1 7 .31 .23 2.35 26473330.0
1 1 8 .44 -.08 2.62 26473730.0
1 1 9 .08 -1.15 2.48 26474130.0
1 1 10 .19 -.82 2.52 26474530.0
1 1 11 .28 -.57 2.57 26474930.0
1 1 12 .36 -.34 2.59 26475330.0
%Frame#9236
1 1 1 -.26 -.58 2.00 26496930.0
1 1 2 -.17 -.33 2.03 26497330.0
1 1 3 -.09 -.11 2.06 26497730.0
1 1 4 -.01 .15 2.09 26498130.0
1 1 5 -.11 -1.03 2.17 26498530.0
1 1 6 .16 -.21 2.29 26498930.0
1 1 7 .31 .23 2.35 26499330.0
1 1 8 .44 -.08 2.62 26499730.0
1 1 9 .08 -1.15 2.48 26500130.0
1 1 10 .19 -.82 2.52 26500530.0
1 1 11 .28 -.57 2.57 26500930.0
1 1 12 .36 -.34 2.59 26501330.0
%Frame#9237
1 1 1 -.26 -.58 2.00 26522930.0
1 1 2 -.17 -.33 2.03 26523330.0
1 1 3 -.09 -.11 2.06 26523730.0
1 1 4 -.01 .15 2.09 26524130.0
1 1 5 -.11 -1.03 2.17 26524530.0
1 1 6 .16 -.21 2.29 26524930.0
1 1 7 .31 .23 2.35 26525330.0
1 1 8 .44 -.08 2.62 26525730.0
1 1 9 .08 -1.15 2.48 26526130.0
1 1 10 .19 -.82 2.52 26526530.0
1 1 11 .28 -.57 2.57 26526930.0
1 1 12 .36 -.34 2.59 26527330.0
%Frame#9238
1 1 1 -.26 -.58 2.00 26548930.0
1 1 2 -.17 -.33 2.03 26549330.0
1 1 3 -.09 -.11 2.06 26549730.0
1 1 4 -.01 .15 2.09 26550130.0
1 1 5 -.11 -1.03 2.17 26550530.0
1 1 6 .16 -.21 2.29 26550930.0
1 1 7 .31 .23 2.35 26551330.0
1 1 8 .44 -.08 2.62 26551730.0
1 1 9 .08 -1.15 2.48 26552130.0
1 1 10 .19 -.82 2.52 26552530.0
1 1 11 .28 -.57 2.56 26552930.0
1 1 12 .36 -.34 2.59 26553330.0
%Frame#9239
1 1 1 -.26 -.58 2.00 26574930.0
1 1 2 -.17 -.33 2.03 26575330.0
1 1 3 -.09 -.11 2.06 26575730.0
1 1 4 -.01 .15 2.09 26576130.0
1 1 5 -.11 -1.03 2.17 26576530.0
1 1 6 .16 -.21 2.29 26576930.0
1 1 7 .31 .23 2.35 26577330.0
1 1 8 .44 -.08 2.62 26577730.0
1 1 9 .08 -1.15 2.48 26578130.0
1 1 10 .19 -.82 2.52 26578530.0
1 1 11 .28 -.57 2.57 26578930.0
1 1 12 .36 -.34 2.59 26579330.0
%Frame#9240
1 1 1 -.09 -.11 2.06 26600930.0
1 1 2 -.01 .15 2.09 26601330.0
1 1 3 -.11 -1.03 2.17 26601730.0
1 1 4 .16 -.21 2.29 26602130.0
0 1 5 .16 -.21 2.29 26602530.0
1 1 6 .44 -.08 2.63 26602930.0
1 1 7 .08 -1.15 2.48 26603330.0
1 1 8 .19 -.81 2.51 26603730.0
0 1 9 .19 -.81 2.51 26604130.0
1 1 10 .36 -.34 2.60 26604530.0
